PMID,Title,Journal,Publication Date,DOI,PMC ID,Free Text Availability
15926202,Organelle-specific cochaperonins in apicomplexan parasites.,Molecular and biochemical parasitology,"{'Year': '2005', 'Month': 'Jun'}",10.1016/j.molbiopara.2005.01.010,,Likely no free text
32488076,Malaria parasites regulate intra-erythrocytic development duration via serpentine receptor 10 to coordinate with host rhythms.,Nature communications,"{'Year': '2020', 'Month': 'Jun', 'Day': '02'}",10.1038/s41467-020-16593-y,PMC7265539,Likely Freely Available
17367781,Plasmodium falciparum: mRNA co-expression and protein co-localisation of two gene products upregulated in early gametocytes.,Experimental parasitology,"{'Year': '2007', 'Month': 'Aug'}",10.1016/j.exppara.2007.01.021,,Likely no free text
16275909,Disruption of a Plasmodium falciparum gene linked to male sexual development causes early arrest in gametocytogenesis.,Proceedings of the National Academy of Sciences of the United States of America,"{'Year': '2005', 'Month': 'Nov', 'Day': '15'}",10.1073/pnas.0501858102,PMC1277966,Likely Freely Available
19438517,Egress of Plasmodium berghei gametes from their host erythrocyte is mediated by the MDV-1/PEG3 protein.,Cellular microbiology,"{'Year': '2009', 'Month': 'Aug'}",10.1111/j.1462-5822.2009.01331.x,,Likely no free text
29253313,Plasmodium yoelii S4/CelTOS is important for sporozoite gliding motility and cell traversal.,Cellular microbiology,"{'Year': '2018', 'Month': 'Apr'}",10.1111/cmi.12817,,Likely no free text
23461714,A perforin-like protein mediates disruption of the erythrocyte membrane during egress of Plasmodium berghei male gametocytes.,Cellular microbiology,"{'Year': '2013', 'Month': 'Aug'}",10.1111/cmi.12131,,Likely no free text
24602217,Perforin-like protein PPLP2 permeabilizes the red blood cell membrane during egress of Plasmodium falciparum gametocytes.,Cellular microbiology,"{'Year': '2014', 'Month': 'May'}",10.1111/cmi.12288,PMC4312913,Likely Freely Available
27303712,Radicicol-Mediated Inhibition of Topoisomerase VIB-VIA Activity of the Human Malaria Parasite Plasmodium falciparum.,mSphere,"{'Year': '2016', 'Season': 'Jan-Feb'}",10.1128/mSphere.00025-15,PMC4863635,Likely Freely Available
16879884,Plasmodium thrombospondin related apical merozoite protein (PTRAMP) is shed from the surface of merozoites by PfSUB2 upon invasion of erythrocytes.,Molecular and biochemical parasitology,"{'Year': '2006', 'Month': 'Nov'}",10.1016/j.molbiopara.2006.06.010,,Likely no free text
23387921,A thrombospondin structural repeat containing rhoptry protein from Plasmodium falciparum mediates erythrocyte invasion.,Cellular microbiology,"{'Year': '2013', 'Month': 'Aug'}",10.1111/cmi.12118,,Likely no free text
15003842,PTRAMP; a conserved Plasmodium thrombospondin-related apical merozoite protein.,Molecular and biochemical parasitology,"{'Year': '2004', 'Month': 'Apr'}",10.1016/j.molbiopara.2003.12.003,,Likely no free text
25691625,The Mu subunit of Plasmodium falciparum clathrin-associated adaptor protein 2 modulates in vitro parasite response to artemisinin and quinine.,Antimicrobial agents and chemotherapy,"{'Year': '2015', 'Month': 'May'}",10.1128/AAC.04067-14,PMC4394773,Likely Freely Available
30947298,A unique dynamin-related protein is essential for mitochondrial fission in Toxoplasma gondii.,PLoS pathogens,"{'Year': '2019', 'Month': 'Apr'}",10.1371/journal.ppat.1007512,PMC6448817,Likely Freely Available
31322501,Formin-2 drives polymerisation of actin filaments enabling segregation of apicoplasts and cytokinesis in <i>Plasmodium falciparum</i>.,eLife,"{'Year': '2019', 'Month': 'Jul', 'Day': '19'}",10.7554/eLife.49030,PMC6688858,Likely Freely Available
33372863,"ATP2, The essential P4-ATPase of malaria parasites, catalyzes lipid-stimulated ATP hydrolysis in complex with a Cdc50 β-subunit.",Emerging microbes & infections,"{'Year': '2021', 'Month': 'Dec'}",10.1080/22221751.2020.1870413,PMC7832587,Likely Freely Available
17123645,Raf kinase inhibitor protein affects activity of Plasmodium falciparum calcium-dependent protein kinase 1.,Molecular and biochemical parasitology,"{'Year': '2007', 'Month': 'Jan'}",10.1016/j.molbiopara.2006.10.012,,Likely no free text
19730695,Plasmodium falciparum heterochromatin protein 1 marks genomic loci linked to phenotypic variation of exported virulence factors.,PLoS pathogens,"{'Year': '2009', 'Month': 'Sep'}",10.1371/journal.ppat.1000569,PMC2731224,Likely Freely Available
33536327,Investigation of Heterochromatin Protein 1 Function in the Malaria Parasite Plasmodium falciparum Using a Conditional Domain Deletion and Swapping Approach.,mSphere,"{'Year': '2021', 'Month': 'Feb', 'Day': '03'}",10.1128/mSphere.01220-20,PMC7860992,Likely Freely Available
29503181,Comparative Heterochromatin Profiling Reveals Conserved and Unique Epigenome Signatures Linked to Adaptation and Development of Malaria Parasites.,Cell host & microbe,"{'Year': '2018', 'Month': 'Mar', 'Day': '14'}",10.1016/j.chom.2018.01.008,PMC5853956,Likely Freely Available
31723180,Mapping and functional analysis of heterochromatin protein 1 phosphorylation in the malaria parasite Plasmodium falciparum.,Scientific reports,"{'Year': '2019', 'Month': 'Nov', 'Day': '13'}",10.1038/s41598-019-53325-9,PMC6853920,Likely Freely Available
19270070,Plasmodium falciparum heterochromatin protein 1 binds to tri-methylated histone 3 lysine 9 and is linked to mutually exclusive expression of var genes.,Nucleic acids research,"{'Year': '2009', 'Month': 'May'}",10.1093/nar/gkp115,PMC2677873,Likely Freely Available
29503181,Comparative Heterochromatin Profiling Reveals Conserved and Unique Epigenome Signatures Linked to Adaptation and Development of Malaria Parasites.,Cell host & microbe,"{'Year': '2018', 'Month': 'Mar', 'Day': '14'}",10.1016/j.chom.2018.01.008,PMC5853956,Likely Freely Available
29539423,A Specific PfEMP1 Is Expressed in P. falciparum Sporozoites and Plays a Role in Hepatocyte Infection.,Cell reports,"{'Year': '2018', 'Month': 'Mar', 'Day': '13'}",10.1016/j.celrep.2018.02.075,PMC5863040,Likely Freely Available
19270070,Plasmodium falciparum heterochromatin protein 1 binds to tri-methylated histone 3 lysine 9 and is linked to mutually exclusive expression of var genes.,Nucleic acids research,"{'Year': '2009', 'Month': 'May'}",10.1093/nar/gkp115,PMC2677873,Likely Freely Available
20195509,A major role for the Plasmodium falciparum ApiAP2 protein PfSIP2 in chromosome end biology.,PLoS pathogens,"{'Year': '2010', 'Month': 'Feb', 'Day': '26'}",10.1371/journal.ppat.1000784,PMC2829057,Likely Freely Available
33536326,The Role of the Histone Methyltransferase PfSET10 in Antigenic Variation by Malaria Parasites: a Cautionary Tale.,mSphere,"{'Year': '2021', 'Month': 'Feb', 'Day': '03'}",10.1128/mSphere.01217-20,PMC7860991,Likely Freely Available
22264509,"PfSET10, a Plasmodium falciparum methyltransferase, maintains the active var gene in a poised state during parasite division.",Cell host & microbe,"{'Year': '2012', 'Month': 'Jan', 'Day': '19'}",10.1016/j.chom.2011.11.011,,Likely no free text
24572369,A transcriptional switch underlies commitment to sexual development in malaria parasites.,Nature,"{'Year': '2014', 'Month': 'Mar', 'Day': '13'}",10.1038/nature12920,PMC4040541,Likely Freely Available
29970464,The Actinomyosin Motor Drives Malaria Parasite Red Blood Cell Invasion but Not Egress.,mBio,"{'Year': '2018', 'Month': 'Jul', 'Day': '03'}",10.1128/mBio.00905-18,PMC6030552,Likely Freely Available
18248092,Plasmodium falciparum regulatory subunit of cAMP-dependent PKA and anion channel conductance.,PLoS pathogens,"{'Year': '2008', 'Month': 'Feb', 'Day': '08'}",10.1371/journal.ppat.0040019,PMC2222956,Likely Freely Available
26566222,Investigating the Roles of the C-Terminal Domain of Plasmodium falciparum GyrA.,PloS one,{'Year': '2015'},10.1371/journal.pone.0142313,PMC4643928,Likely Freely Available
17220464,Molecular cloning of apicoplast-targeted Plasmodium falciparum DNA gyrase genes: unique intrinsic ATPase activity and ATP-independent dimerization of PfGyrB subunit.,Eukaryotic cell,"{'Year': '2007', 'Month': 'Mar'}",10.1128/EC.00357-06,PMC1828931,Likely Freely Available
26786069,A vacuolar iron-transporter homologue acts as a detoxifier in Plasmodium.,Nature communications,"{'Year': '2016', 'Month': 'Jan', 'Day': '20'}",10.1038/ncomms10403,PMC4735874,Likely Freely Available
28198449,Recombinant vacuolar iron transporter family homologue PfVIT from human malaria-causing Plasmodium falciparum is a Fe<sup>2+</sup>/H<sup>+</sup>exchanger.,Scientific reports,"{'Year': '2017', 'Month': 'Feb', 'Day': '15'}",10.1038/srep42850,PMC5309874,Likely Freely Available
24745605,Biochemical and functional characterization of Plasmodium falciparum GTP cyclohydrolase I.,Malaria journal,"{'Year': '2014', 'Month': 'Apr', 'Day': '19'}",10.1186/1475-2875-13-150,PMC4005822,Likely Freely Available
30265714,Amplification of GTP-cyclohydrolase 1 gene in Plasmodium falciparum isolates with the quadruple mutant of dihydrofolate reductase and dihydropteroate synthase genes in Ghana.,PloS one,{'Year': '2018'},10.1371/journal.pone.0204871,PMC6162080,Likely Freely Available
33501928,Structural insights into histone chaperone Asf1 and its characterization from Plasmodium falciparum.,The Biochemical journal,"{'Year': '2021', 'Month': 'Mar', 'Day': '12'}",10.1042/BCJ20200891,,Likely no free text
12413950,"Molecular characterization and expression of an alternate proliferating cell nuclear antigen homologue, PfPCNA2, in Plasmodium falciparum.",Biochemical and biophysical research communications,"{'Year': '2002', 'Month': 'Nov', 'Day': '01'}",10.1016/s0006-291x(02)02436-1,,Likely no free text
17378213,'DEAD-box' helicase from Plasmodium falciparum is active at wide pH and is schizont stage-specific.,Journal of vector borne diseases,"{'Year': '2007', 'Month': 'Mar'}",,,Likely no free text
16165232,"Plasmodium falciparum DNA helicase 60 is a schizont stage specific, bipolar and dual helicase stimulated by PKC phosphorylation.",Molecular and biochemical parasitology,"{'Year': '2005', 'Month': 'Dec'}",10.1016/j.molbiopara.2005.08.006,,Likely no free text
18218136,Characterization of two putative potassium channels in Plasmodium falciparum.,Malaria journal,"{'Year': '2008', 'Month': 'Jan', 'Day': '24'}",10.1186/1475-2875-7-19,PMC2263067,Likely Freely Available
32957994,"Purification and initial characterization of Plasmodium falciparum K<sup>+</sup> channels, PfKch1 and PfKch2 produced in Saccharomyces cerevisiae.",Microbial cell factories,"{'Year': '2020', 'Month': 'Sep', 'Day': '21'}",10.1186/s12934-020-01437-7,PMC7507820,Likely Freely Available
32568069,A divergent cyclin/cyclin-dependent kinase complex controls the atypical replication of a malaria parasite during gametogony and transmission.,eLife,"{'Year': '2020', 'Month': 'Jun', 'Day': '22'}",10.7554/eLife.56474,PMC7308089,Likely Freely Available
23878194,Elongator protein 3 (Elp3) lysine acetyltransferase is a tail-anchored mitochondrial protein in Toxoplasma gondii.,The Journal of biological chemistry,"{'Year': '2013', 'Month': 'Aug', 'Day': '30'}",10.1074/jbc.M113.491373,PMC3757196,Likely Freely Available
29293520,Elp3 and RlmN: A tale of two mitochondrial tail-anchored radical SAM enzymes in Toxoplasma gondii.,PloS one,{'Year': '2018'},10.1371/journal.pone.0189688,PMC5749711,Likely Freely Available
33219324,Human Aurora kinase inhibitor Hesperadin reveals epistatic interaction between Plasmodium falciparum PfArk1 and PfNek1 kinases.,Communications biology,"{'Year': '2020', 'Month': 'Nov', 'Day': '20'}",10.1038/s42003-020-01424-z,PMC7679417,Likely Freely Available
18820076,Deletion of the Plasmodium falciparum merozoite surface protein 7 gene impairs parasite invasion of erythrocytes.,Eukaryotic cell,"{'Year': '2008', 'Month': 'Dec'}",10.1128/EC.00274-08,PMC2593181,Likely Freely Available
3309058,Monoclonal antibody characterization of Plasmodium falciparum antigens in immune complexes formed when schizonts rupture in the presence of immune serum.,"Journal of immunology (Baltimore, Md. : 1950)","{'Year': '1987', 'Month': 'Oct', 'Day': '15'}",,,Likely no free text
35521513,A <i>Plasmodium falciparum</i> ATP-binding cassette transporter is essential for liver stage entry into schizogony.,iScience,"{'Year': '2022', 'Month': 'May', 'Day': '20'}",10.1016/j.isci.2022.104224,PMC9061783,Likely Freely Available
19715599,"Localization of the ATP-binding cassette (ABC) transport proteins PfMRP1, PfMRP2, and PfMDR5 at the Plasmodium falciparum plasma membrane.",Malaria journal,"{'Year': '2009', 'Month': 'Aug', 'Day': '28'}",10.1186/1475-2875-8-205,PMC2744701,Likely Freely Available
24372851,Structural polymorphism in the promoter of pfmrp2 confers Plasmodium falciparum tolerance to quinoline drugs.,Molecular microbiology,"{'Year': '2014', 'Month': 'Mar'}",10.1111/mmi.12505,PMC4286016,Likely Freely Available
34785370,Characterization of Plasmodium falciparum macrophage migration inhibitory factor homologue and its cysteine deficient mutants.,Parasitology international,"{'Year': '2022', 'Month': 'Apr'}",10.1016/j.parint.2021.102513,,Likely no free text
17299722,Characterization of a Plasmodium falciparum macrophage-migration inhibitory factor homologue.,The Journal of infectious diseases,"{'Year': '2007', 'Month': 'Mar', 'Day': '15'}",10.1086/511309,PMC2640454,Likely Freely Available
19827093,The crystal structures of macrophage migration inhibitory factor from Plasmodium falciparum and Plasmodium berghei.,Protein science : a publication of the Protein Society,"{'Year': '2009', 'Month': 'Dec'}",10.1002/pro.263,PMC2798171,Likely Freely Available
17270290,Characterization and localization of Plasmodium falciparum homolog of prokaryotic ClpQ/HslV protease.,Molecular and biochemical parasitology,"{'Year': '2007', 'Month': 'Apr'}",10.1016/j.molbiopara.2007.01.002,,Likely no free text
20561525,"Mitochondrial localization of the threonine peptidase PfHslV, a ClpQ ortholog in Plasmodium falciparum.",International journal for parasitology,"{'Year': '2010', 'Month': 'Nov'}",10.1016/j.ijpara.2010.05.006,,Likely no free text
23687383,PfSec13 is an unusual chromatin-associated nucleoporin of Plasmodium falciparum that is essential for parasite proliferation in human erythrocytes.,Journal of cell science,"{'Year': '2013', 'Month': 'Jul', 'Day': '15'}",10.1242/jcs.122119,,Likely no free text
33762339,Ca<sup>2+</sup> signals critical for egress and gametogenesis in malaria parasites depend on a multipass membrane protein that interacts with PKG.,Science advances,"{'Year': '2021', 'Month': 'Mar'}",10.1126/sciadv.abe5396,PMC7990342,Likely Freely Available
14747157,The use of DsRED in single- and dual-color fluorescence labeling of mitochondrial and plastid organelles in Plasmodium falciparum.,Molecular and biochemical parasitology,"{'Year': '2004', 'Month': 'Mar'}",10.1016/j.molbiopara.2003.11.015,,Likely no free text
20493843,Plasmodium falciparum: nitric oxide modulates heme speciation in isolated food vacuoles.,Experimental parasitology,"{'Year': '2011', 'Month': 'Jan'}",10.1016/j.exppara.2010.05.006,PMC2948613,Likely Freely Available
